,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
5876,TPC-SITP,4.6279129963277,4.68093965314,-74.168149177742,-74.0964537538,01:20:00,1.3333333333333333,9.905704127396305,7.429278095547229
5877,TPC-SITP,4.68093965314,4.6279129963277,-74.0964537538,-74.168149177742,00:46:00,0.7666666666666667,9.905704127396305,12.920483644429963
5878,PEATON,4.6279129963277,4.62362271841,-74.168149177742,-74.167605749408,00:20:00,0.3333333333333333,0.48138343909948617,1.4441503172984587
5879,Transmilenio,4.6869511694626,4.68971539462,-74.057145890906,-74.0541019704,01:45:00,1.75,0.45687850712028344,0.261073432640162
5880,Transmilenio,4.68971539462,4.6279129963277,-74.0541019704,-74.168149177742,02:00:00,2.0,14.40309745381724,7.20154872690862
5881,TPC-SITP,4.6093857973897,4.6100876275,-74.129658458976,-74.1297607255,00:45:00,0.75,0.0789472347152832,0.1052629796203776
5882,TPC-SITP,4.6100876275,4.6279129963277,-74.1297607255,-74.168149177742,01:30:00,1.5,4.699033889268404,3.132689259512269
5883,"BICICLETA, BICICLETA CON MOTOR",4.6249576240737,4.6191262042658,-74.166829831402,-74.150571749636,00:15:00,0.25,1.9172015978767605,7.668806391507042
5884,"BICICLETA, BICICLETA CON MOTOR",4.6191262042658,4.6244723630737,-74.150571749636,-74.166490482402,00:15:00,0.25,1.863871420657873,7.455485682631492
5885,PEATON,4.6244723630737,4.6198514849841,-74.166490482402,-74.17055877265,00:16:00,0.26666666666666666,0.6843760322301045,2.5664101208628916
5886,PEATON,4.6198514849841,4.6249576240737,-74.17055877265,-74.166829831402,00:15:00,0.25,0.703055098924207,2.812220395696828
5887,PEATON,4.6249576240737,4.6135245503762,-74.166829831402,-74.155038828516,00:30:00,0.5,1.8252388176668088,3.6504776353336177
5888,PEATON,4.6135245503762,4.6249576240737,-74.155038828516,-74.166829831402,00:25:00,0.4166666666666667,1.8252388176668088,4.380573162400341
5889,PEATON,4.6249576240737,4.6135245503762,-74.166829831402,-74.155038828516,00:22:00,0.36666666666666664,1.8252388176668088,4.9779240481822065
5890,PEATON,4.6135245503762,4.6249576240737,-74.155038828516,-74.166829831402,00:27:00,0.45,1.8252388176668088,4.056086261481798
5891,MOTO,4.6249576240737,4.5844207152812,-74.166829831402,-74.10520252839,00:30:00,0.5,8.192918961386244,16.385837922772488
5892,MOTO,4.5844207152812,4.6249576240737,-74.10520252839,-74.166829831402,00:30:00,0.5,8.192918961386244,16.385837922772488
5893,Transmilenio,4.7289135293952,4.6181343739661,-74.054368072794,-74.069085679136,00:45:00,0.75,12.439534699493482,16.58604626599131
5894,Transmilenio,4.6181343739661,4.7289135293952,-74.069085679136,-74.054368072794,01:37:00,1.6166666666666667,12.439534699493482,7.6945575460784426
5895,"BICICLETA, BICICLETA CON MOTOR",4.7289135293952,4.698818611663,-74.054368072794,-74.049984262432,00:20:00,0.3333333333333333,3.385273849337057,10.155821548011172
5896,"BICICLETA, BICICLETA CON MOTOR",4.698818611663,4.7289135293952,-74.049984262432,-74.054368072794,00:20:00,0.3333333333333333,3.385273849337057,10.155821548011172
5897,TPC-SITP,4.75630558818,4.65439976636,-74.1127354188,-74.0499079181,01:20:00,1.3333333333333333,13.314464532419041,9.985848399314282
5898,TPC-SITP,4.65439976636,4.759222994328,-74.0499079181,-74.104929841872,01:30:00,1.5,13.169133797350161,8.779422531566775
5899,PEATON,4.759222994328,4.7547803812355,-74.104929841872,-74.106554170713,00:15:00,0.25,0.5263560080357816,2.1054240321431266
5900,PEATON,4.7547803812355,4.759222994328,-74.106554170713,-74.104929841872,00:20:00,0.3333333333333333,0.5263560080357816,1.579068024107345
5901,PEATON,4.759222994328,4.7547803812355,-74.104929841872,-74.106554170713,00:15:00,0.25,0.5263560080357816,2.1054240321431266
5902,PEATON,4.7547803812355,4.759222994328,-74.106554170713,-74.104929841872,00:20:00,0.3333333333333333,0.5263560080357816,1.579068024107345
5903,PEATON,4.759222994328,4.7547803812355,-74.104929841872,-74.106554170713,00:15:00,0.25,0.5263560080357816,2.1054240321431266
5904,PEATON,4.7547803812355,4.759222994328,-74.106554170713,-74.104929841872,00:20:00,0.3333333333333333,0.5263560080357816,1.579068024107345
5905,Transmilenio,4.7589024094717,4.6816404615506,-74.104809143993,-74.057223064315,02:00:00,2.0,10.091791510910888,5.045895755455444
5906,Transmilenio,4.6816404615506,4.7589024094717,-74.057223064315,-74.104809143993,01:15:00,1.25,10.091791510910888,8.07343320872871
5907,TPC-SITP,4.75630558818,4.7467339908014,-74.1127354188,-74.096228791563,00:14:00,0.23333333333333334,2.1186282719653007,9.07983545127986
5908,TPC-SITP,4.7467339908014,4.7589024094717,-74.096228791563,-74.104809143993,00:38:00,0.6333333333333333,1.6555868419390551,2.6140844872721924
5909,PEATON,4.7588059994426,4.7468595152207,-74.105018038762,-74.117173543256,00:19:00,0.31666666666666665,1.8939404304472263,5.980864517201767
5910,PEATON,4.7468595152207,4.7588059994426,-74.117173543256,-74.105018038762,00:23:00,0.38333333333333336,1.8939404304472263,4.940714166384068
5911,PEATON,4.75630558818,4.7463179365,-74.1127354188,-74.1174486168,00:15:00,0.25,1.2286329506013436,4.914531802405374
5912,PEATON,4.7463179365,4.7588059994426,-74.1174486168,-74.105018038762,00:23:00,0.38333333333333336,1.9581191836212162,5.1081370007509985
5913,Transmilenio,4.75630558818,4.72734479582,-74.1127354188,-74.1171212455,01:00:00,1.0,3.260414049440725,3.260414049440725
5914,Transmilenio,4.72734479582,4.7588059994426,-74.1171212455,-74.105018038762,01:00:00,1.0,3.750816400227559,3.750816400227559
5915,PEATON,4.65526274936,4.6414144696461,-74.1265023153,-74.14497804746,00:43:00,0.7166666666666667,2.564910841392368,3.5789453600823737
5916,PEATON,4.6414144696461,4.6578070484703,-74.14497804746,-74.128488396634,00:35:00,0.5833333333333334,2.5840509053949727,4.429801552105667
5917,PEATON,4.6578070484703,4.657814422521,-74.128488396634,-74.128686498489,00:52:00,0.8666666666666667,0.021995118662132055,0.02537898307169083
5918,PEATON,4.657814422521,4.6578070484703,-74.128686498489,-74.128488396634,01:44:46,1.7461111111111112,0.021995118662132055,0.012596631750505153
5919,PEATON,4.6578070484703,4.6672312919664,-74.128488396634,-74.060192987463,02:32:00,2.533333333333333,7.6497406276116875,3.0196344582677717
5920,TPC-SITP,4.6672312919664,4.6578070484703,-74.060192987463,-74.128488396634,01:35:58,1.5994444444444447,7.6497406276116875,4.782748568843708
5921,PEATON,4.6600538567001,4.6625202710045,-74.131218725653,-74.133555189335,00:43:00,0.7166666666666667,0.3776051509851238,0.5268909083513356
5922,PEATON,4.6625202710045,4.6600538567001,-74.133555189335,-74.131218725653,00:35:00,0.5833333333333334,0.3776051509851238,0.6473231159744979
5923,PEATON,4.6600538567001,4.6101444358901,-74.131218725653,-74.202789631634,02:56:00,2.9333333333333336,9.691775212921158,3.3040142771322127
5924,TPC-SITP,4.6101444358901,4.6600538567001,-74.202789631634,-74.131218725653,01:08:37,1.1436111111111111,9.691775212921158,8.47471235523832
5925,TPC-SITP,4.6600538567001,4.6519412924265,-74.131218725653,-74.144167969211,00:36:00,0.6,1.6970009810269706,2.8283349683782846
5926,TPC-SITP,4.6519412924265,4.6600538567001,-74.144167969211,-74.131218725653,01:09:31,1.158611111111111,1.6970009810269706,1.4646855746097085
5927,ESPECIAL,4.6600538567001,4.63395249999,-74.131218725653,-74.075348132977,00:50:00,0.8333333333333334,6.846216257012998,8.215459508415597
5928,ESPECIAL,4.63395249999,4.6600538567001,-74.075348132977,-74.131218725653,01:09:44,1.162222222222222,6.846216257012998,5.890625842554205
5929,PEATON,4.6600538567001,4.6600538567001,-74.131218725653,-74.131218725653,00:52:00,0.8666666666666667,0.0,0.0
5930,PEATON,4.6600538567001,4.6600538567001,-74.131218725653,-74.131218725653,00:52:00,0.8666666666666667,0.0,0.0
5931,"BICICLETA, BICICLETA CON MOTOR",4.6636709911135,4.6694204719178,-74.12794247789,-74.061078745092,01:07:00,1.1166666666666667,7.44612990296936,6.668176032509874
5932,"BICICLETA, BICICLETA CON MOTOR",4.6694204719178,4.6636709911135,-74.061078745092,-74.12794247789,00:55:00,0.9166666666666666,7.44612990296936,8.123050803239302
5933,PEATON,4.6636709911135,4.6652996294289,-74.12794247789,-74.132477130756,00:15:00,0.25,0.5347926951565749,2.1391707806262996
5934,PEATON,4.6652996294289,4.6636709911135,-74.132477130756,-74.12794247789,00:31:00,0.5166666666666667,0.5347926951565749,1.0350826357869192
5935,TPC-SITP,4.6567321630983,4.6162150254427,-74.129764116876,-74.067503424315,00:40:00,0.6666666666666666,8.250206846019891,12.375310269029837
5936,TPC-SITP,4.6162150254427,4.6567321630983,-74.067503424315,-74.129764116876,01:15:00,1.25,8.250206846019891,6.600165476815913
5937,"BICICLETA, BICICLETA CON MOTOR",4.6567321630983,4.7136400400372,-74.129764116876,-74.029223825354,01:11:00,1.1833333333333333,12.828067409899981,10.840620346394351
5938,"BICICLETA, BICICLETA CON MOTOR",4.7136400400372,4.6567321630983,-74.029223825354,-74.129764116876,01:51:00,1.85,12.828067409899981,6.934090491837828
5939,AUTO,4.6585795186212,4.61076947174,-74.128931731341,-74.0734671179,00:30:00,0.5,8.136268301691508,16.272536603383017
5940,AUTO,4.61076947174,4.6580655348819,-74.0734671179,-74.128429506619,00:57:00,0.95,8.056696699208151,8.480733367587527
5941,TAXI,4.6585795186212,4.6380102769455,-74.128931731341,-74.158120316806,01:00:00,1.0,3.966279566658525,3.966279566658525
5942,TAXI,4.6380102769455,4.6580655348819,-74.158120316806,-74.128429506619,01:01:00,1.0166666666666666,3.9795309253122655,3.9142927134219008
5943,AUTO,4.6600538567001,4.6440897873221,-74.131218725653,-74.064418133899,00:31:00,0.5166666666666667,7.6217921647920726,14.751855802823364
5944,AUTO,4.6440897873221,4.6600538567001,-74.064418133899,-74.131218725653,00:40:00,0.6666666666666666,7.6217921647920726,11.432688247188109
5945,AUTO,4.6103594896236,4.6711362543,-74.076864504724,-74.1066916353,01:11:00,1.1833333333333333,7.5316997776085,6.3648167134719715
5946,AUTO,4.6711362543,4.6103594896236,-74.1066916353,-74.076864504724,00:45:00,0.75,7.5316997776085,10.042266370144667
5947,AUTO,4.6103594896236,4.6711362543,-74.076864504724,-74.1066916353,00:32:00,0.5333333333333333,7.5316997776085,14.121937083015938
5948,TPC-SITP,4.6711362543,4.6103594896236,-74.1066916353,-74.076864504724,00:54:00,0.9,7.5316997776085,8.368555308453889
5949,AUTO,4.6636709911135,4.6069156024935,-74.12794247789,-74.073687158101,01:00:00,1.0,8.72677000317612,8.72677000317612
5950,AUTO,4.6069156024935,4.6636709911135,-74.073687158101,-74.12794247789,01:32:00,1.5333333333333332,8.72677000317612,5.691371741201818
5951,PEATON,4.6636709911135,4.704848051,-74.12794247789,-74.0964457488,01:17:00,1.2833333333333332,5.763925896812282,4.491370828684896
5952,PEATON,4.704848051,4.6636709911135,-74.0964457488,-74.12794247789,01:09:00,1.15,5.763925896812282,5.012109475488941
5953,AUTO,4.6643070947265,4.7113471671902,-74.127034243187,-74.072365250449,00:45:00,0.75,8.013084162416279,10.684112216555038
5954,AUTO,4.7113471671902,4.6636709911135,-74.072365250449,-74.12794247789,01:13:45,1.2291666666666667,8.135643072081937,6.618828262032761
5955,AUTO,4.5967816266517,4.6960393178905,-74.087331867133,-74.114534209406,00:15:00,0.25,11.454135894897696,45.816543579590785
5956,AUTO,4.6960393178905,4.5967816266517,-74.114534209406,-74.087331867133,00:15:00,0.25,11.454135894897696,45.816543579590785
5957,AUTO,4.5967816266517,4.58471423108,-74.087331867133,-74.2136508847,00:58:00,0.9666666666666667,14.080898167957795,14.566446380645994
5958,AUTO,4.58471423108,4.5967816266517,-74.2136508847,-74.087331867133,00:33:00,0.55,14.080898167957795,25.601633032650533
5959,AUTO,4.5967816266517,4.58471423108,-74.087331867133,-74.2136508847,00:13:00,0.21666666666666667,14.080898167957795,64.98876077518982
5960,AUTO,4.58471423108,4.5967816266517,-74.2136508847,-74.087331867133,00:11:00,0.18333333333333332,14.080898167957795,76.80489909795162
5961,PEATON,4.5955018149264,4.607761549117,-74.089205897382,-74.097096540915,01:00:00,1.0,1.6214597089021996,1.6214597089021996
5962,PEATON,4.607761549117,4.5955018149264,-74.097096540915,-74.089205897382,00:19:00,0.31666666666666665,1.6214597089021996,5.1203990807437885
5963,PEATON,4.5955018149264,4.607761549117,-74.089205897382,-74.097096540915,00:19:00,0.31666666666666665,1.6214597089021996,5.1203990807437885
5964,PEATON,4.607761549117,4.5955018149264,-74.097096540915,-74.089205897382,00:45:00,0.75,1.6214597089021996,2.161946278536266
5965,PEATON,4.60467424278,4.5933444045335,-74.0896999103,-74.094047472267,00:51:00,0.85,1.3503443360869969,1.588640395396467
5966,PEATON,4.63058486378,4.609603305241,-74.081452447,-74.0776189047,00:30:00,0.5,2.3740760907502927,4.748152181500585
5967,PEATON,4.5933444045335,4.603012081164,-74.094047472267,-74.09234156139,00:18:00,0.3,1.092722250267364,3.6424075008912133
5968,TPC-SITP,4.603012081164,4.6144830854111,-74.09234156139,-74.086980858815,00:30:00,0.5,1.4086905888571293,2.8173811777142586
5969,TPC-SITP,4.6144830854111,4.603012081164,-74.086980858815,-74.09234156139,00:28:00,0.4666666666666667,1.4086905888571293,3.018622690408134
5970,OTROS,4.603012081164,4.5876402566504,-74.09234156139,-74.077661910824,00:22:00,0.36666666666666664,2.362500301615972,6.443182640770833
5971,PEATON,4.5876402566504,4.603012081164,-74.077661910824,-74.09234156139,00:28:00,0.4666666666666667,2.362500301615972,5.06250064631994
5972,Transmilenio,4.6095792701056,4.6611113319126,-74.08421666271,-74.056273994976,00:50:00,0.8333333333333334,6.5207527300397565,7.824903276047707
5973,Transmilenio,4.6611113319126,4.6095792701056,-74.056273994976,-74.08421666271,00:50:00,0.8333333333333334,6.5207527300397565,7.824903276047707
5974,PEATON,4.6095792701056,4.6103500143205,-74.08421666271,-74.083746264541,00:10:00,0.16666666666666666,0.1004280591312836,0.6025683547877017
5975,PEATON,4.6103500143205,4.6095792701056,-74.083746264541,-74.08421666271,00:10:00,0.16666666666666666,0.1004280591312836,0.6025683547877017
5976,TPC-SITP,4.6095792701056,4.6019351127517,-74.08421666271,-74.095875153802,00:20:00,0.3333333333333333,1.5484122387350774,4.645236716205233
5977,TPC-SITP,4.6019351127517,4.6095792701056,-74.095875153802,-74.08421666271,00:35:00,0.5833333333333334,1.5484122387350774,2.654420980688704
5978,PEATON,4.6102427509408,4.6066428210831,-74.084679413133,-74.083515364858,00:20:00,0.3333333333333333,0.4210436920315059,1.2631310760945178
5979,PEATON,4.6066428210831,4.6102427509408,-74.083515364858,-74.084679413133,00:25:00,0.4166666666666667,0.4210436920315059,1.010504860875614
5980,PEATON,4.6102427509408,4.6036434233467,-74.084679413133,-74.085210533651,00:20:00,0.3333333333333333,0.7369947542822463,2.210984262846739
5981,Transmilenio,4.6036434233467,4.583234027596,-74.085210533651,-74.098635729395,00:44:00,0.7333333333333333,2.7167996723527077,3.7047268259355106
5982,Transmilenio,4.583234027596,4.6102427509408,-74.098635729395,-74.084679413133,00:50:00,0.8333333333333334,3.381990180193167,4.0583882162318
5983,TPC-SITP,4.6108762950507,4.5891058211862,-74.084428982536,-74.102030302122,00:50:00,0.8333333333333334,3.1125083196922034,3.735009983630644
5984,TPC-SITP,4.5891058211862,4.6108762950507,-74.102030302122,-74.084428982536,00:21:00,0.35,3.1125083196922034,8.892880913406296
5985,TPC-SITP,4.6108762950507,4.59881292519,-74.084428982536,-74.0722828756,00:19:00,0.31666666666666665,1.9025626608405062,6.008092613180546
5986,TPC-SITP,4.59881292519,4.6108762950507,-74.0722828756,-74.084428982536,00:30:00,0.5,1.9025626608405062,3.8051253216810124
5987,Transmilenio,4.6124480755945,4.6402224458486,-74.079348968999,-74.065071002045,00:30:00,0.5,3.4740817332428566,6.948163466485713
5988,Transmilenio,4.6402224458486,4.6124480755945,-74.065071002045,-74.079348968999,00:34:00,0.5666666666666667,3.4740817332428566,6.130732470428571
5989,PEATON,4.6134262723725,4.6079703732558,-74.080413817946,-74.073200447887,00:30:00,0.5,1.0047379560569316,2.0094759121138632
5990,PEATON,4.6079703732558,4.6134262723725,-74.073200447887,-74.080413817946,00:24:00,0.4,1.0047379560569316,2.5118448901423287
5991,PEATON,4.6134262723725,4.5604025667553,-74.080413817946,-74.101965330923,01:16:00,1.2666666666666666,6.3686218154240315,5.027859327966341
5992,PEATON,4.5604025667553,4.6134262723725,-74.101965330923,-74.080413817946,01:16:00,1.2666666666666666,6.3686218154240315,5.027859327966341
5993,TPC-SITP,4.6266485436439,4.6167191778971,-74.162217009419,-74.113969504514,02:00:00,2.0,5.46634997635705,2.733174988178525
5994,TPC-SITP,4.6167191778971,4.6266485436439,-74.113969504514,-74.162217009419,01:55:00,1.9166666666666665,5.46634997635705,2.8520086833167215
5995,Transmilenio,4.6266485436439,4.623592330321,-74.162217009419,-74.192492112308,01:00:00,1.0,3.376422821592413,3.376422821592413
5996,Transmilenio,4.623592330321,4.6266485436439,-74.192492112308,-74.162217009419,00:10:00,0.16666666666666666,3.376422821592413,20.25853692955448
5997,TPC-SITP,4.6197417584206,4.5949374607972,-74.125534139709,-74.137704905471,01:00:00,1.0,3.0737624742355596,3.0737624742355596
5998,TPC-SITP,4.5949374607972,4.6228923505665,-74.137704905471,-74.167488075594,00:45:00,0.75,4.539310522784859,6.052414030379812
5999,Transmilenio,4.624907638259,4.6209988686347,-74.163592453819,-74.166047039714,01:00:00,1.0,0.5133311737373343,0.5133311737373343
6000,Transmilenio,4.6209988686347,4.624907638259,-74.166047039714,-74.163592453819,00:10:00,0.16666666666666666,0.5133311737373343,3.0799870424240057
6001,ALIMENTADOR,4.624907638259,4.6264222162656,-74.163592453819,-74.151150242068,01:30:00,1.5,1.390808384631219,0.9272055897541459
6002,ALIMENTADOR,4.6264222162656,4.624907638259,-74.151150242068,-74.163592453819,01:45:30,1.7583333333333333,1.390808384631219,0.7909810718281813
6003,Transmilenio,4.5991898596661,4.6354082431832,-74.187322284916,-74.100668501906,02:00:00,2.0,10.426074340523666,5.213037170261833
6004,Transmilenio,4.6354082431832,4.5991898596661,-74.100668501906,-74.187322284916,01:50:00,1.8333333333333335,10.426074340523666,5.686949640285635
6005,PEATON,4.5991898596661,4.6798570525262,-74.187322284916,-74.08106935869,03:58:00,3.966666666666667,14.819738797244225,3.7360686043472837
6006,PEATON,4.6798570525262,4.5991898596661,-74.08106935869,-74.187322284916,03:58:00,3.966666666666667,14.819738797244225,3.7360686043472837
6007,PEATON,4.5924602020517,4.6578507165494,-74.180394862231,-74.05981315882,01:00:00,1.0,15.231406840605748,15.231406840605748
6008,AUTO,4.6578507165494,4.5924602020517,-74.05981315882,-74.180394862231,00:49:00,0.8166666666666667,15.231406840605748,18.650702253802958
6009,PEATON,4.5924602020517,4.5877721003607,-74.180394862231,-74.159974728366,00:39:00,0.65,2.3251941743470064,3.577221806687702
6010,PEATON,4.5877721003607,4.5924602020517,-74.159974728366,-74.180394862231,00:28:00,0.4666666666666667,2.3251941743470064,4.982558945029299
6011,ALIMENTADOR,4.5924189300874,4.6157790381164,-74.1804073401,-74.189175250083,01:42:00,1.7,2.776472161261688,1.6332189183892283
6012,PEATON,4.6157790381164,4.5924189300874,-74.189175250083,-74.1804073401,00:47:00,0.7833333333333333,2.776472161261688,3.5444325462915165
6013,Transmilenio,4.5924189300874,4.6504198503283,-74.1804073401,-74.106013701554,01:35:00,1.5833333333333335,10.479778972621991,6.6188077721823095
6014,Transmilenio,4.6504198503283,4.5924189300874,-74.106013701554,-74.1804073401,00:50:00,0.8333333333333334,10.479778972621991,12.57573476714639
6015,TAXI,4.5999078154299,4.6398459696896,-74.178665843843,-74.078979962657,00:46:00,0.7666666666666667,11.92100869988556,15.549141782459424
6016,TAXI,4.6398459696896,4.5999078154299,-74.078979962657,-74.178665843843,01:10:46,1.1794444444444445,11.92100869988556,10.10730836542346
6017,TAXI,4.5999078154299,4.6398459696896,-74.178665843843,-74.078979962657,01:00:00,1.0,11.92100869988556,11.92100869988556
6018,TAXI,4.6398459696896,4.5999078154299,-74.078979962657,-74.178665843843,02:20:00,2.3333333333333335,11.92100869988556,5.109003728522382
6019,"BICICLETA, BICICLETA CON MOTOR",4.6056219108196,4.6283564174,-74.17508391061,-74.1228153511,01:41:00,1.6833333333333333,6.327772875235168,3.759072995189209
6020,"BICICLETA, BICICLETA CON MOTOR",4.6283564174,4.6056219108196,-74.1228153511,-74.17508391061,00:25:00,0.4166666666666667,6.327772875235168,15.186654900564402
6021,TPC-SITP,4.6047919740098,4.5964190493354,-74.180996170568,-74.143257325054,00:15:00,0.25,4.290015809165105,17.16006323666042
6022,TPC-SITP,4.5964190493354,4.6047919740098,-74.143257325054,-74.180996170568,00:20:00,0.3333333333333333,4.290015809165105,12.870047427495315
6023,Transmilenio,4.6068941321414,4.6009173434289,-74.175317792563,-74.07012557486,01:35:00,1.5833333333333335,11.69112274120345,7.383866994444284
6024,Transmilenio,4.6009173434289,4.6068941321414,-74.07012557486,-74.175317792563,01:52:00,1.8666666666666667,11.69112274120345,6.263101468501849
6025,PEATON,4.6039459887418,4.6012723149782,-74.180304982243,-74.180873757358,01:52:00,1.8666666666666667,0.30425008125189423,0.16299111495637192
6026,PEATON,4.6012723149782,4.6068941321414,-74.180873757358,-74.175317792563,01:38:00,1.6333333333333333,0.8784711416115354,0.5378394744560421
6027,INTERMUNICIPAL,4.5748548948945,4.57602570419,-74.097866973337,-74.0814862505,01:50:00,1.8333333333333335,1.822351531814938,0.9940099264445115
6028,INTERMUNICIPAL,4.57602570419,4.5748540519369,-74.0814862505,-74.098113919541,01:50:00,1.8333333333333335,1.8496913674296558,1.0089225640525394
6029,PEATON,4.5748675465534,4.5995975394265,-74.097884246266,-74.079274399964,00:10:00,0.16666666666666666,3.441350037649995,20.64810022589997
6030,PEATON,4.5995975394265,4.5748540519369,-74.079274399964,-74.098113919541,01:41:00,1.6833333333333333,3.457899253157324,2.0541975761330638
6031,TPC-SITP,4.5671587157252,4.5764611583092,-74.083054382141,-74.09412373452,00:20:00,0.3333333333333333,1.606583745498148,4.819751236494445
6032,TPC-SITP,4.5764611583092,4.5671587157252,-74.09412373452,-74.083054382141,00:45:00,0.75,1.606583745498148,2.1421116606641974
6033,PEATON,4.5752412370939,4.5667985613626,-74.096781202153,-74.083255904704,00:30:00,0.5,1.7708241240634317,3.5416482481268634
6034,PEATON,4.5667985613626,4.5752412370939,-74.083255904704,-74.096781202153,00:30:00,0.5,1.7708241240634317,3.5416482481268634
6035,"BICICLETA, BICICLETA CON MOTOR",4.6001380908606,4.5913119131304,-74.178863385841,-74.153175344704,00:30:00,0.5,3.014975629930544,6.029951259861088
6036,"BICICLETA, BICICLETA CON MOTOR",4.5913119131304,4.6001380908606,-74.153175344704,-74.178863385841,00:25:00,0.4166666666666667,3.014975629930544,7.235941511833305
6037,Transmilenio,4.6001380908606,4.6151188822078,-74.178863385841,-74.069057053416,01:14:00,1.2333333333333334,12.297693747375948,9.97110303841293
6038,Transmilenio,4.6151188822078,4.6001380908606,-74.069057053416,-74.178863385841,01:36:20,1.6055555555555556,12.297693747375948,7.65946323365976
6039,PEATON,4.6015868177492,4.6808437853328,-74.179240410579,-74.110724182191,00:50:00,0.8333333333333334,11.646290997575674,13.975549197090809
6040,PEATON,4.6808437853328,4.6015868177492,-74.110724182191,-74.179240410579,02:20:00,2.3333333333333335,11.646290997575674,4.991267570389574
6041,PEATON,4.6006632464775,4.5719217578508,-74.17904669474,-74.168582258994,01:41:00,1.6833333333333333,3.4036829338364383,2.0219898616850127
6042,PEATON,4.5719217578508,4.6006632464775,-74.168582258994,-74.17904669474,01:41:00,1.6833333333333333,3.4036829338364383,2.0219898616850127
6043,Transmilenio,4.6006632464775,4.6504198503283,-74.17904669474,-74.106013701554,01:35:00,1.5833333333333335,9.81562049384402,6.199339259269907
6044,Transmilenio,4.6504198503283,4.6006632464775,-74.106013701554,-74.17904669474,00:50:00,0.8333333333333334,9.81562049384402,11.778744592612824
6045,"BICICLETA, BICICLETA CON MOTOR",4.6006632464775,4.6441221989496,-74.17904669474,-74.111657330323,01:41:00,1.6833333333333333,8.905927414198015,5.2906499490285235
6046,"BICICLETA, BICICLETA CON MOTOR",4.6441221989496,4.6006632464775,-74.111657330323,-74.17904669474,01:36:00,1.6,8.905927414198015,5.566204633873759
6047,"BICICLETA, BICICLETA CON MOTOR",4.6006632464775,4.619983894817,-74.17904669474,-74.075031071412,01:48:00,1.8,11.740203964155471,6.522335535641928
6048,PEATON,4.619983894817,4.6006632464775,-74.075031071412,-74.17904669474,02:21:00,2.35,11.740203964155471,4.995831474108711
6049,TPC-SITP,4.6947785481143,4.6560870458267,-74.08976896413,-74.12024550314,02:15:00,2.25,5.475840345125366,2.4337068200557184
6050,TAXI,4.6560870458267,4.5921939288374,-74.12024550314,-74.180466256723,02:20:00,2.3333333333333335,9.75892848132619,4.182397920568367
6051,PEATON,4.5921939288374,4.5835935606862,-74.180466256723,-74.179774735122,00:14:00,0.23333333333333334,0.9604599063232157,4.11625674138521
6052,PEATON,4.5835935606862,4.5921939288374,-74.179774735122,-74.180466256723,00:12:00,0.2,0.9604599063232157,4.802299531616078
6053,MOTO,4.6041078610261,4.6403665398914,-74.180208142475,-74.110312135358,00:30:00,0.5,8.742962542710229,17.485925085420458
6054,MOTO,4.6403665398914,4.6041078610261,-74.110312135358,-74.180208142475,00:30:00,0.5,8.742962542710229,17.485925085420458
6055,PEATON,4.6041078610261,4.5849890058279,-74.180208142475,-74.179430687628,00:26:00,0.43333333333333335,2.1300515519003635,4.915503581308531
6056,PEATON,4.5849890058279,4.6041078610261,-74.179430687628,-74.180208142475,00:30:00,0.5,2.1300515519003635,4.260103103800727
6057,PEATON,4.6002474125,4.48612806199,-74.1827734587,-74.1078718075,03:02:00,3.033333333333333,15.18127195526249,5.004814930306316
6058,PEATON,4.48612806199,4.6041078610261,-74.1078718075,-74.180208142475,03:05:00,3.0833333333333335,15.392296175213554,4.992096056826017
6059,ESPECIAL,4.6002474125,4.62280885533,-74.1827734587,-74.1856091418,00:15:00,0.25,2.531164163268722,10.124656653074888
6060,TPC-SITP,4.62280885533,4.6041078610261,-74.1856091418,-74.180208142475,00:30:00,0.5,2.166330523453502,4.332661046907004
6061,MOTO,4.603480619830772,4.615842137368222,-74.17922709174388,-74.12977944221808,00:30:00,0.5,5.656620016748157,11.313240033496314
6062,MOTO,4.615842137368222,4.603481585943315,-74.12977944221808,-74.17923337309054,00:30:00,0.5,5.657269894332948,11.314539788665895
6063,PEATON,4.603476238830852,4.591615770931017,-74.17923337309054,-74.15178787721123,00:15:00,0.25,3.3192785916879783,13.277114366751913
6064,PEATON,4.591615770931017,4.603481585943315,-74.15178787721123,-74.17923337309054,01:40:00,1.6666666666666665,3.3195153930015335,1.9917092358009203
6065,ESPECIAL,4.6034922801681,4.6196362559924,-74.17922264425448,-74.184643540095,00:15:00,0.25,1.895130020115594,7.580520080462376
6066,TPC-SITP,4.6196362559924,4.603481585943315,-74.184643540095,-74.17923337309054,00:30:00,0.5,1.895881699982621,3.791763399965242
6067,TPC-SITP,4.5079083075603,4.6927339370112,-74.099623283106,-74.027835138294,02:05:00,2.0833333333333335,22.06289220591697,10.590188258840145
6068,TPC-SITP,4.6927339370112,4.5079083075603,-74.027835138294,-74.099623283106,01:18:00,1.3,22.06289220591697,16.971455543013054
6069,Transmilenio,4.5079083075603,4.58506402133,-74.099623283106,-74.1005468871,01:10:00,1.1666666666666667,8.589557035730168,7.362477459197287
