"","V1","MEDIO_PREDOMINANTE","LATITUD_ORIGEN","LATITUD_DESTINO","LONGITUD_ORIGEN","LONGITUD_DESTINO","DIFERENCIA_HORAS","tiempo_recorrido","distancia_km","velocidad km/h","RGB"
"1",6759,"AUTO",4.603103809664,5.0252154,-74.121352200558,-74.0011074,"03:00:00",3,48.8457426455781,16.2819142151927,"#FFFF2A"
"2",8132,"OTROS",4.6206315006303,5.0252154,-74.194025049608,-74.0011074,"01:15:00",1.25,49.8635046680106,39.8908037344085,"#FFFF67"
"3",9734,"Transmilenio",4.6518981722449,5.0252154,-74.063050449937,-74.0011074,"02:06:00",2.1,42.1217038733754,20.0579542254169,"#FFFF34"
"4",12213,"INTERMUNICIPAL",4.627427336643,5.0252154,-74.068413826869,-74.0011074,"02:00:00",2,44.9065944320703,22.4532972160351,"#FFFF3A"
"5",12383,"ESPECIAL",4.6311891172937,5.0252154,-74.065681055298,-74.0011074,"01:00:00",1,44.4438535101257,44.4438535101257,"#FFFF73"
"6",13018,"ESPECIAL",4.5885800942671,5.0252154,-74.178219471361,-74.0011074,"02:00:00",2,52.426540881133,26.2132704405665,"#FFFF44"
"7",15282,"Transmilenio",4.5843410361557,5.0252154,-74.134217695703,-74.0011074,"01:40:00",1.66666666666667,51.2510738664499,30.7506443198699,"#FFFF4F"
"8",16341,"ESPECIAL",4.5895559109034,5.0252154,-74.179009932985,-74.0011074,"02:00:00",2,52.3588255342616,26.1794127671308,"#FFFF44"
"9",19147,"AUTO",4.6099699683776,5.0252154,-74.070236369214,-74.0011074,"01:02:00",1.03333333333333,46.8566864640352,45.3451804490663,"#FFFF75"
"10",19365,"AUTO",4.7430492795086,5.0252154,-74.041142628959,-74.0011074,"01:30:00",1.5,31.7229535436812,21.1486356957875,"#FFFF37"
"11",19367,"AUTO",4.7430492795086,5.0252154,-74.041142628959,-74.0011074,"02:35:00",2.58333333333333,31.7229535436812,12.2798529846508,"#FFFF1F"
"12",19605,"BICICLETA, BICICLETA CON MOTOR",4.6047465883465,5.0252154,-74.083336196908,-74.0011074,"03:11:00",3.18333333333333,47.6869086056317,14.980180713811,"#FFFF26"
"13",22082,"INTERMUNICIPAL",4.7524336731216,5.0252154,-74.048493362582,-74.0011074,"02:00:00",2,30.817445362126,15.408722681063,"#FFFF28"
"14",22084,"INTERMUNICIPAL",4.7340543303896,5.0252154,-74.021646899485,-74.0011074,"02:43:00",2.71666666666667,32.4919072989683,11.9602112756939,"#FFFF1F"
"15",27192,"OTROS",4.7484439163392,5.0252154,-74.05835049945,-74.0011074,"01:00:00",1,31.4574859367854,31.4574859367854,"#FFFF51"
"16",27834,"Transmilenio",4.7539358904601,5.0252154,-74.090720859082,-74.0011074,"02:35:00",2.58333333333333,31.7923848193087,12.3067296074743,"#FFFF20"
"17",30598,"TPC-SITP",4.6005489026588,5.0252154,-74.190775223212,-74.0011074,"02:01:00",2.01666666666667,51.7441268710673,25.6582447294549,"#FFFF42"
"18",37480,"AUTO",4.7584351045018,5.0252154,-74.05559593988,-74.0011074,"00:50:00",0.833333333333333,30.3065790769253,36.3678948923103,"#FFFF5E"
"19",40176,"TPC-SITP",4.75646348097,5.0252154,-74.1029424234,-74.0011074,"02:54:00",2.9,31.9785021078579,11.0270696923648,"#FFFF1C"
"20",48085,"ILEGAL",4.56549097401925,5.0252154,-74.185026835399,-74.0011074,"01:13:00",1.21666666666667,55.0932455260928,45.2821196104872,"#FFFF75"
"21",48266,"AUTO",4.6984248596278,5.0252154,-74.119646016419,-74.0011074,"01:30:00",1.5,38.6813675417469,25.7875783611646,"#FFFF43"
"22",52671,"ESPECIAL",4.6529321439467,5.0252154,-74.087089954392,-74.0011074,"01:30:00",1.5,42.5257286833682,28.3504857889121,"#FFFF49"
"23",53416,"TPC-SITP",4.5554947862229,5.0252154,-74.122510492148,-74.0011074,"00:39:00",0.65,53.9955629496191,83.0700968455678,"#FFFFD8"
"24",54091,"TPC-SITP",4.6061050450113,5.0252154,-74.082353284357,-74.0011074,"03:48:00",3.8,47.5176853196287,12.5046540314812,"#FFFF20"
"25",54198,"Transmilenio",4.6973087502212,5.0252154,-74.107687928071,-74.0011074,"02:30:00",2.5,38.3690477735889,15.3476191094356,"#FFFF27"
"26",54672,"AUTO",4.55936575243,5.0252154,-74.1419383122,-74.0011074,"01:12:00",1.2,54.1602551530951,45.1335459609125,"#FFFF75"
"27",54683,"AUTO",4.541990031751,5.0252154,-74.14172245156,-74.0011074,"01:15:00",1.25,56.0084589643417,44.8067671714733,"#FFFF74"
"28",54804,"AUTO",4.5528291658547,5.0252154,-74.142955277368,-74.0011074,"01:13:00",1.21666666666667,54.889633393686,45.1147671728926,"#FFFF75"
"29",55124,"TPC-SITP",4.7974380447998,5.0252154,-74.03838007455,-74.0011074,"02:54:00",2.9,25.6908707288479,8.85892094098205,"#FFFF17"
"30",55738,"Transmilenio",4.6413700955616,5.0252154,-74.064862490711,-74.0011074,"02:10:00",2.16666666666667,43.3107842259254,19.9895927196579,"#FFFF34"
"31",59221,"TPC-SITP",4.7162519148332,5.0252154,-74.099472592527,-74.0011074,"02:07:00",2.11666666666667,36.082737542776,17.0469626186343,"#FFFF2C"
"32",60216,"Transmilenio",4.5956694933864,5.0252154,-74.072167567295,-74.0011074,"02:25:00",2.41666666666667,48.462243747358,20.0533422402861,"#FFFF34"
"33",62122,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:30:00",0.5,12.1144005170963,24.2288010341925,"#FFFF3F"
"34",62124,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:27:00",0.45,12.1144005170963,26.9208900379917,"#FFFF46"
"35",62336,"AUTO",4.8087332,5.0252154,-74.1026423,-74.0011074,"00:39:00",0.65,26.6000646053757,40.9231763159626,"#FFFF6A"
"36",62476,"ESPECIAL",4.8087332,5.0252154,-74.1026423,-74.0011074,"01:35:00",1.58333333333333,26.6000646053757,16.8000408033952,"#FFFF2B"
"37",62718,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:30:00",0.5,12.1144005170963,24.2288010341925,"#FFFF3F"
"38",62906,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"01:00:00",1,12.1144005170963,12.1144005170963,"#FFFF1F"
"39",62918,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"01:00:00",1,12.1144005170963,12.1144005170963,"#FFFF1F"
"40",62996,"TPC-SITP",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:00:00",1,14.5454400790223,14.5454400790223,"#FFFF25"
"41",63002,"MOTO",4.8648572,5.0252154,-74.047458,-74.0011074,"00:35:00",0.583333333333333,18.5764299597631,31.8453085024511,"#FFFF52"
"42",63008,"TPC-SITP",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:06:00",1.1,14.5454400790223,13.2231273445657,"#FFFF22"
"43",63012,"TPC-SITP",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:00:00",1,14.5454400790223,14.5454400790223,"#FFFF25"
"44",63205,"AUTO",4.8087332,5.0252154,-74.1026423,-74.0011074,"01:29:00",1.48333333333333,26.6000646053757,17.9326278238488,"#FFFF2E"
"45",63493,"ESPECIAL",4.8087332,5.0252154,-74.1026423,-74.0011074,"01:00:00",1,26.6000646053757,26.6000646053757,"#FFFF45"
"46",63516,"TPC-SITP",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:55:00",0.916666666666667,12.1144005170963,13.2157096550141,"#FFFF22"
"47",63668,"BICICLETA, BICICLETA CON MOTOR",4.8087332,5.0252154,-74.1026423,-74.0011074,"02:46:00",2.76666666666667,26.6000646053757,9.61448118266591,"#FFFF19"
"48",63702,"INTERMUNICIPAL",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:30:00",0.5,12.1144005170963,24.2288010341925,"#FFFF3F"
"49",63742,"TPC-SITP",4.9191986,5.0252154,-74.0257644,-74.0011074,"01:09:00",1.15,12.1144005170963,10.5342613192141,"#FFFF1B"
"50",64019,"BICICLETA, BICICLETA CON MOTOR",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:30:00",1.5,14.5454400790223,9.69696005268153,"#FFFF19"
"51",64395,"INTERMUNICIPAL",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:00:00",1,14.5454400790223,14.5454400790223,"#FFFF25"
"52",64543,"AUTO",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:00:00",1,14.5454400790223,14.5454400790223,"#FFFF25"
"53",64859,"ESPECIAL",4.9956821,5.0252154,-73.8733368,-74.0011074,"00:30:00",0.5,14.5454400790223,29.0908801580446,"#FFFF4B"
"54",64954,"ILEGAL",4.9956821,5.0252154,-73.8733368,-74.0011074,"01:00:00",1,14.5454400790223,14.5454400790223,"#FFFF25"
"55",65159,"MOTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:35:00",0.583333333333333,12.1144005170963,20.7675437435936,"#FFFF36"
"56",65161,"ESPECIAL",4.9956821,5.0252154,-73.8733368,-74.0011074,"00:30:00",0.5,14.5454400790223,29.0908801580446,"#FFFF4B"
"57",65557,"MOTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"02:00:00",2,12.1144005170963,6.05720025854813,"#FFFF0F"
"58",65689,"INTERMUNICIPAL",4.8648572,5.0252154,-74.047458,-74.0011074,"01:37:00",1.61666666666667,18.5764299597631,11.4905752328432,"#FFFF1D"
"59",65822,"AUTO",4.9191986,5.0252154,-74.0257644,-74.0011074,"00:30:00",0.5,12.1144005170963,24.2288010341925,"#FFFF3F"
"60",65906,"INTERMUNICIPAL",4.8648572,5.0252154,-74.047458,-74.0011074,"00:45:00",0.75,18.5764299597631,24.7685732796842,"#FFFF40"
"61",65940,"INTERMUNICIPAL",4.8648572,5.0252154,-74.047458,-74.0011074,"00:40:00",0.666666666666667,18.5764299597631,27.8646449396447,"#FFFF48"
